SEQ,BARGE_ROT,CODE,IE,PORT_FROM,PORT_TO,LEG_DEPART_DT,LEG_ARRIVE_DT,SCOPEINLOCATION,SCOPEOUTLOCATION,VOYELM_TOTALTEU,VOYELM_TOTALWEIGHT,VOYELM_MAXTEU,VOYELM_MAXWEIGHT,VOYTERM_TOTAL20,VOYTERM_TOTAL30,VOYTERM_TOTAL40,VOYTERM_TOTAL45,VOYTERM_RESERVED20,VOYTERM_RESERVED30,VOYTERM_RESERVED40,UNITEXP_CONTAINER_COUNT
38121,AFS,AFS0757,E,KAT,ROTTE,2026-02-03 10:00:00+00:00,2026-02-04 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,67.0,208668.0,156.0,3000000.0,12.0,0.0,15.0,0.0,23.0,0.0,32.0,
38121,AFS,AFS0757,E,KAT,ROTTE,2026-02-03 10:00:00+00:00,2026-02-04 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,26.0,126468.0,156.0,3000000.0,12.0,0.0,15.0,0.0,23.0,0.0,32.0,
38121,AFS,AFS0758,I,ROTTE,KAT,2026-02-05 10:00:00+00:00,2026-02-06 08:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,155.0,934441.0,156.0,3000000.0,11.0,0.0,72.0,0.0,20.0,0.0,110.0,
38121,AFS,AFS0758,I,ROTTE,KAT,2026-02-05 10:00:00+00:00,2026-02-06 08:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,85.0,365409.0,156.0,3000000.0,11.0,0.0,72.0,0.0,20.0,0.0,110.0,
38240,AFS,AFS0759,E,TIEL,ROTTE,2026-02-05 16:00:00+00:00,2026-02-06 22:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,118.0,1111583.0,156.0,3000000.0,26.0,0.0,42.0,0.0,33.0,0.0,49.0,
38240,AFS,AFS0759,E,TIEL,ROTTE,2026-02-05 16:00:00+00:00,2026-02-06 22:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,72.0,332549.0,156.0,3000000.0,26.0,0.0,42.0,0.0,33.0,0.0,49.0,
38240,AFS,AFS0760,I,ROTTE,TIEL,2026-02-07 20:00:00+00:00,2026-02-09 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,156.0,1053672.0,156.0,3000000.0,14.0,0.0,71.0,0.0,0.0,0.0,98.0,
38240,AFS,AFS0760,I,ROTTE,TIEL,2026-02-07 20:00:00+00:00,2026-02-09 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,105.0,581635.0,156.0,3000000.0,14.0,0.0,71.0,0.0,0.0,0.0,98.0,
38240,AFS,AFS0760,I,ROTTE,TIEL,2026-02-07 20:00:00+00:00,2026-02-09 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,30.0,274131.0,156.0,3000000.0,14.0,0.0,71.0,0.0,0.0,0.0,98.0,
38320,AFS,AFS0761,E,OSS,ROTTE,2026-02-09 10:00:00+00:00,2026-02-10 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,115.0,403054.0,156.0,3000000.0,1.0,0.0,54.0,0.0,5.0,0.0,41.0,
38320,AFS,AFS0761,E,OSS,ROTTE,2026-02-09 10:00:00+00:00,2026-02-10 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,47.0,91900.0,156.0,3000000.0,1.0,0.0,54.0,0.0,5.0,0.0,41.0,
38320,AFS,AFS0761,E,OSS,ROTTE,2026-02-09 10:00:00+00:00,2026-02-10 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,73.0,321154.0,156.0,3000000.0,1.0,0.0,54.0,0.0,5.0,0.0,41.0,
38320,AFS,AFS0762,I,ROTTE,KAT,2026-02-11 10:00:00+00:00,2026-02-13 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,73.0,694263.0,156.0,3000000.0,11.0,0.0,52.0,0.0,0.0,0.0,0.0,
38320,AFS,AFS0762,I,ROTTE,KAT,2026-02-11 10:00:00+00:00,2026-02-13 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,27.0,387031.0,156.0,3000000.0,11.0,0.0,52.0,0.0,0.0,0.0,0.0,
38320,AFS,AFS0762,I,ROTTE,KAT,2026-02-11 10:00:00+00:00,2026-02-13 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,115.0,962134.0,156.0,3000000.0,11.0,0.0,52.0,0.0,0.0,0.0,0.0,
38480,AFS,AFS0763,E,VEGHE,ROTTE,2026-02-12 12:00:00+00:00,2026-02-14 20:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,4.0,43956.0,156.0,3000000.0,18.0,0.0,67.0,0.0,0.0,0.0,0.0,15.0
38480,AFS,AFS0763,E,VEGHE,ROTTE,2026-02-12 12:00:00+00:00,2026-02-14 20:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,35.0,109677.0,156.0,3000000.0,18.0,0.0,67.0,0.0,0.0,0.0,0.0,15.0
38480,AFS,AFS0763,E,VEGHE,ROTTE,2026-02-12 12:00:00+00:00,2026-02-14 20:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,62.0,276467.0,156.0,3000000.0,18.0,0.0,67.0,0.0,0.0,0.0,0.0,15.0
38480,AFS,AFS0763,E,VEGHE,ROTTE,2026-02-12 12:00:00+00:00,2026-02-14 20:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,152.0,451967.0,156.0,3000000.0,18.0,0.0,67.0,0.0,0.0,0.0,0.0,15.0
38480,AFS,AFS0764,I,ROTTE,OSS,2026-02-16 05:00:00+00:00,2026-02-17 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,36.0,417499.0,156.0,3000000.0,10.0,0.0,61.0,0.0,0.0,0.0,0.0,
38480,AFS,AFS0764,I,ROTTE,OSS,2026-02-16 05:00:00+00:00,2026-02-17 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,132.0,1691095.0,156.0,3000000.0,10.0,0.0,61.0,0.0,0.0,0.0,0.0,
38620,AFS,AFS0765,E,TIEL,ROTTE,2026-02-16 20:00:00+00:00,2026-02-18 08:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,60.0,196776.0,156.0,3000000.0,12.0,0.0,34.0,0.0,45.0,0.0,26.0,13.0
38620,AFS,AFS0765,E,TIEL,ROTTE,2026-02-16 20:00:00+00:00,2026-02-18 08:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,0.0,0.0,156.0,3000000.0,12.0,0.0,34.0,0.0,45.0,0.0,26.0,13.0
38620,AFS,AFS0766,I,ROTTE,KAT,2026-02-18 23:00:00+00:00,2026-02-20 05:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,131.0,886103.0,156.0,3000000.0,53.0,0.0,39.0,0.0,13.0,0.0,62.0,
38620,AFS,AFS0766,I,ROTTE,KAT,2026-02-18 23:00:00+00:00,2026-02-20 05:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,92.0,572914.0,156.0,3000000.0,53.0,0.0,39.0,0.0,13.0,0.0,62.0,
38764,AFS,AFS0767,E,TIEL,ROTTE,2026-02-19 16:00:00+00:00,2026-02-21 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,69.0,507915.0,156.0,3000000.0,23.0,0.0,23.0,0.0,19.0,0.0,49.0,8.0
38764,AFS,AFS0767,E,TIEL,ROTTE,2026-02-19 16:00:00+00:00,2026-02-21 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,23.0,91885.0,156.0,3000000.0,23.0,0.0,23.0,0.0,19.0,0.0,49.0,8.0
38764,AFS,AFS0768,I,ROTTE,KAT,2026-02-22 10:00:00+00:00,2026-02-23 13:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,109.0,739855.0,156.0,3000000.0,3.0,0.0,54.0,0.0,7.0,0.0,95.0,
38764,AFS,AFS0768,I,ROTTE,KAT,2026-02-22 10:00:00+00:00,2026-02-23 13:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,77.0,456196.0,156.0,3000000.0,3.0,0.0,54.0,0.0,7.0,0.0,95.0,
38820,AFS,AFS0769,E,OSS,ROTTE,2026-02-23 10:00:00+00:00,2026-02-24 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,131.0,522904.0,156.0,3000000.0,3.0,0.0,62.0,0.0,0.0,0.0,110.0,26.0
38820,AFS,AFS0769,E,OSS,ROTTE,2026-02-23 10:00:00+00:00,2026-02-24 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,72.0,140850.0,156.0,3000000.0,3.0,0.0,62.0,0.0,0.0,0.0,110.0,26.0
38820,AFS,AFS0770,I,ROTTE,TIEL,2026-02-25 08:00:00+00:00,2026-02-26 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,58.0,467506.0,156.0,3000000.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,
38960,AFS,AFS0771,E,TIEL,ROTTE,2026-02-26 10:00:00+00:00,2026-02-28 20:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,58.0,114900.0,156.0,3000000.0,7.0,0.0,56.0,0.0,0.0,0.0,0.0,24.0
38960,AFS,AFS0772,I,ROTTE,TIEL,2026-02-27 12:00:00+00:00,2026-03-01 06:30:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,35.0,80500.0,156.0,3000000.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,
38960,AFS,AFS0772,I,ROTTE,TIEL,2026-02-27 12:00:00+00:00,2026-03-01 06:30:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,0.0,0.0,156.0,3000000.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,
38983,AFS,AFS0773,E,KAT,ROTTE,2026-02-28 15:00:00+00:00,2026-03-01 17:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,156.0,3000000.0,11.0,0.0,66.0,0.0,0.0,0.0,0.0,44.0
38983,AFS,AFS0774,I,ROTTE,KAT,2026-03-02 00:00:00+00:00,2026-03-03 00:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,156.0,3000000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,
38102,ALF,ALF1968,E,VEGHE,ROTTE,2026-02-04 10:00:00+00:00,2026-02-04 20:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,
38102,ALF,ALF1969,I,ROTTE,VEGHE,2026-02-05 12:00:00+00:00,2026-02-06 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,24.0,0.0,22.0,0.0,0.0,0.0,0.0,
38361,ALF,ALF1972,E,VEGHE,ROTTE,2026-02-09 10:00:00+00:00,2026-02-09 20:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,0.0,0.0,22.0,0.0,0.0,0.0,25.0,
38361,ALF,ALF1973,I,ROTTE,VEGHE,2026-02-10 10:00:00+00:00,2026-02-11 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,
38460,ALF,ALF1974,E,VEGHE,ROTTE,2026-02-11 10:00:00+00:00,2026-02-11 22:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,7.0
38460,ALF,ALF1975,I,ROTTE,VEGHE,2026-02-12 12:00:00+00:00,2026-02-13 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,12.0,0.0,39.0,0.0,0.0,0.0,0.0,
38680,ALF,ALF1976,E,VEGHE,ROTTE,2026-02-13 10:00:00+00:00,2026-02-13 22:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0
38680,ALF,ALF1977,I,ROTTE,VEGHE,2026-02-14 20:00:00+00:00,2026-02-16 05:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,90.0,781134.0,90.0,1500000.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,
38821,ALF,ALF1984,E,VEGHE,ROTTE,2026-02-23 10:00:00+00:00,2026-02-23 22:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0
38821,ALF,ALF1985,I,ROTTE,VEGHE,2026-02-24 20:00:00+00:00,2026-02-25 18:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,52.0,121800.0,90.0,1500000.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,
38100,ALL,ALL0036,E,VEGHE,ROTTE,2026-02-02 18:00:00+00:00,2026-02-03 14:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,
38100,ALL,ALL0037,I,ROTTE,VEGHE,2026-02-04 08:00:00+00:00,2026-02-04 18:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,40.0,0.0,14.0,0.0,0.0,0.0,0.0,
38180,ALL,ALL0038,E,VEGHE,ROTTE,2026-02-04 21:00:00+00:00,2026-02-05 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,0.0,0.0,9.0,22.0,0.0,0.0,0.0,
38180,ALL,ALL0039,I,ROTTE,VEGHE,2026-02-06 10:00:00+00:00,2026-02-09 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,76.0,583200.0,90.0,1500000.0,6.0,0.0,8.0,26.0,0.0,0.0,0.0,
38360,ALL,ALL0040,E,VEGHE,ROTTE,2026-02-09 14:00:00+00:00,2026-02-10 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0
38360,ALL,ALL0041,I,ROTTE,VEGHE,2026-02-11 08:00:00+00:00,2026-02-11 20:30:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,60.0,116500.0,90.0,1500000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,
38501,ALL,ALL0042,E,VEGHE,ROTTE,2026-02-11 23:59:00+00:00,2026-02-12 15:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0
38501,ALL,ALL0043,I,ROTTE,VEGHE,2026-02-13 12:00:00+00:00,2026-02-16 10:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,3.0,0.0,19.0,20.0,0.0,0.0,0.0,
38545,ALL,ALL0044,E,VEGHE,ROTTE,2026-02-16 16:00:00+00:00,2026-02-17 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0
38545,ALL,ALL0045,I,ROTTE,VEGHE,2026-02-18 08:00:00+00:00,2026-02-18 18:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,72.0,164700.0,90.0,1500000.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,
38661,ALL,ALL0046,E,VEGHE,ROTTE,2026-02-18 14:00:00+00:00,2026-02-19 14:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,54.0,518917.0,90.0,1500000.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
38661,ALL,ALL0047,I,ROTTE,OSS,2026-02-20 12:00:00+00:00,2026-02-23 12:30:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,38.0,568285.0,90.0,1500000.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,
38861,ALL,ALL0048,E,VEGHE,ROTTE,2026-02-23 21:30:00+00:00,2026-02-24 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,76.5,831734.0,90.0,1500000.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,
38861,ALL,ALL0049,I,ROTTE,VEGHE,2026-02-24 12:00:00+00:00,2026-02-25 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,1.0,0.0,1.0,33.0,0.0,0.0,0.0,
38980,ALL,ALL0050,E,VEGHE,ROTTE,2026-02-26 12:00:00+00:00,2026-02-26 23:59:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,
38980,ALL,ALL0051,I,ROTTE,VEGHE,2026-02-27 10:00:00+00:00,2026-03-01 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,90.0,1500000.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,
38120,AMI,AMI0223,E,VEGHE,ROTTE,2026-02-02 10:00:00+00:00,2026-02-03 10:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,164.0,850810.0,208.0,3000000.0,30.0,0.0,67.0,0.0,0.0,0.0,0.0,
38120,AMI,AMI0223,E,VEGHE,ROTTE,2026-02-02 10:00:00+00:00,2026-02-03 10:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,33.0,353682.0,208.0,3000000.0,30.0,0.0,67.0,0.0,0.0,0.0,0.0,
38120,AMI,AMI0223,E,VEGHE,ROTTE,2026-02-02 10:00:00+00:00,2026-02-03 10:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,78.0,678410.0,208.0,3000000.0,30.0,0.0,67.0,0.0,0.0,0.0,0.0,
38120,AMI,AMI0224,I,ROTTE,OSS,2026-02-04 12:00:00+00:00,2026-02-05 13:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,198.0,1572400.0,208.0,3000000.0,6.0,0.0,96.0,0.0,0.0,0.0,0.0,
38120,AMI,AMI0224,I,ROTTE,OSS,2026-02-04 12:00:00+00:00,2026-02-05 13:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,51.0,378926.0,208.0,3000000.0,6.0,0.0,96.0,0.0,0.0,0.0,0.0,
38221,AMI,AMI0225,E,OSS,ROTTE,2026-02-06 12:00:00+00:00,2026-02-08 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,143.0,757125.0,208.0,3000000.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,
38221,AMI,AMI0225,E,OSS,ROTTE,2026-02-06 12:00:00+00:00,2026-02-08 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,79.0,489920.0,208.0,3000000.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,
38221,AMI,AMI0226,I,ROTTE,KAT,2026-02-08 12:00:00+00:00,2026-02-09 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,200.0,1679315.0,208.0,3000000.0,28.0,0.0,86.0,0.0,0.0,0.0,0.0,
38221,AMI,AMI0226,I,ROTTE,KAT,2026-02-08 12:00:00+00:00,2026-02-09 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,102.0,607611.0,208.0,3000000.0,28.0,0.0,86.0,0.0,0.0,0.0,0.0,
38221,AMI,AMI0226,I,ROTTE,KAT,2026-02-08 12:00:00+00:00,2026-02-09 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,38.0,271059.0,208.0,3000000.0,28.0,0.0,86.0,0.0,0.0,0.0,0.0,
38321,AMI,AMI0227,E,OSS,ROTTE,2026-02-09 10:00:00+00:00,2026-02-10 16:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,203.0,1409022.0,208.0,3000000.0,13.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0
38321,AMI,AMI0227,E,OSS,ROTTE,2026-02-09 10:00:00+00:00,2026-02-10 16:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,80.0,1028108.0,208.0,3000000.0,13.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0
38321,AMI,AMI0227,E,OSS,ROTTE,2026-02-09 10:00:00+00:00,2026-02-10 16:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,25.0,254975.0,208.0,3000000.0,13.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0
38321,AMI,AMI0228,I,ROTTE,OSS,2026-02-12 15:00:00+00:00,2026-02-13 06:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,81.0,625271.0,208.0,3000000.0,9.0,0.0,95.0,0.0,0.0,0.0,0.0,
38321,AMI,AMI0228,I,ROTTE,OSS,2026-02-12 15:00:00+00:00,2026-02-13 06:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,38.0,421225.0,208.0,3000000.0,9.0,0.0,95.0,0.0,0.0,0.0,0.0,
38321,AMI,AMI0228,I,ROTTE,OSS,2026-02-12 15:00:00+00:00,2026-02-13 06:00:00+00:00,BRIENENOORDBRUG,HEINENOORDTUNNEL,200.0,1624944.0,208.0,3000000.0,9.0,0.0,95.0,0.0,0.0,0.0,0.0,
38440,AMI,AMI0229,E,KAT,ROTTE,2026-02-13 12:00:00+00:00,2026-02-14 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,39.0,402024.0,208.0,3000000.0,14.0,0.0,84.0,0.0,0.0,0.0,0.0,41.0
38440,AMI,AMI0229,E,KAT,ROTTE,2026-02-13 12:00:00+00:00,2026-02-14 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,90.0,929198.0,208.0,3000000.0,14.0,0.0,84.0,0.0,0.0,0.0,0.0,41.0
38440,AMI,AMI0229,E,KAT,ROTTE,2026-02-13 12:00:00+00:00,2026-02-14 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,182.0,1194155.0,208.0,3000000.0,14.0,0.0,84.0,0.0,0.0,0.0,0.0,41.0
38440,AMI,AMI0230,I,ROTTE,OSS,2026-02-15 12:00:00+00:00,2026-02-16 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,208.0,3000000.0,8.0,0.0,47.0,0.0,0.0,0.0,0.0,
38440,AMI,AMI0230,I,ROTTE,OSS,2026-02-15 12:00:00+00:00,2026-02-16 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,98.0,1002193.0,208.0,3000000.0,8.0,0.0,47.0,0.0,0.0,0.0,0.0,
38640,AMI,AMI0231,E,TIEL,ROTTE,2026-02-17 12:00:00+00:00,2026-02-18 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,70.0,405914.0,208.0,3000000.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,39.0
38640,AMI,AMI0231,E,TIEL,ROTTE,2026-02-17 12:00:00+00:00,2026-02-18 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,208.0,3000000.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,39.0
38640,AMI,AMI0232,I,ROTTE,OSS,2026-02-18 10:00:00+00:00,2026-02-19 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,176.0,1180834.0,208.0,3000000.0,4.0,0.0,86.0,0.0,0.0,0.0,0.0,
38640,AMI,AMI0232,I,ROTTE,OSS,2026-02-18 10:00:00+00:00,2026-02-19 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,97.0,635981.0,208.0,3000000.0,4.0,0.0,86.0,0.0,0.0,0.0,0.0,
38640,AMI,AMI0232,I,ROTTE,OSS,2026-02-18 10:00:00+00:00,2026-02-19 15:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,81.0,541331.0,208.0,3000000.0,4.0,0.0,86.0,0.0,0.0,0.0,0.0,
38780,AMI,AMI0233,E,TIEL,ROTTE,2026-02-18 16:00:00+00:00,2026-02-21 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,28.0,167155.0,208.0,3000000.0,14.0,0.0,71.0,0.0,0.0,0.0,0.0,23.0
38780,AMI,AMI0233,E,TIEL,ROTTE,2026-02-18 16:00:00+00:00,2026-02-21 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,72.0,526960.0,208.0,3000000.0,14.0,0.0,71.0,0.0,0.0,0.0,0.0,23.0
38780,AMI,AMI0233,E,TIEL,ROTTE,2026-02-18 16:00:00+00:00,2026-02-21 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,156.0,1351509.0,208.0,3000000.0,14.0,0.0,71.0,0.0,0.0,0.0,0.0,23.0
38780,AMI,AMI0234,I,ROTTE,TIEL,2026-02-22 08:00:00+00:00,2026-02-22 12:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,133.0,885870.0,208.0,3000000.0,9.0,0.0,58.0,0.0,0.0,0.0,27.0,
38920,AMI,AMI0235,I,ROTTE,VEGHE,2026-02-25 20:00:00+00:00,2026-02-27 10:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,208.0,3000000.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,
38880,AMO,AMO0001,E,OSS,ROTTE,2026-02-20 10:00:00+00:00,2026-02-20 17:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,0.0,0.0,72.0,1000000.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,
38061,ANT,ANT0760,E,VEGHE,ROTTE,2026-01-29 22:00:00+00:00,2026-02-02 09:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,37.0,152909.0,156.0,3000000.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,
38061,ANT,ANT0760,E,VEGHE,ROTTE,2026-01-29 22:00:00+00:00,2026-02-02 09:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,142.0,357909.0,156.0,3000000.0,2.0,0.0,70.0,0.0,0.0,0.0,0.0,
38061,ANT,ANT0761,I,ROTTE,VEGHE,2026-02-03 08:00:00+00:00,2026-02-03 11:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,116.0,265400.0,156.0,3000000.0,32.0,0.0,41.0,0.0,0.0,0.0,0.0,
38220,ANT,ANT0762,E,VEGHE,ROTTE,2026-02-03 16:00:00+00:00,2026-02-04 11:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,108.0,773670.0,156.0,3000000.0,12.0,0.0,48.0,0.0,0.0,0.0,0.0,
38220,ANT,ANT0763,I,ROTTE,VEGHE,2026-02-05 01:00:00+00:00,2026-02-05 11:00:00+00:00,HEINENOORDTUNNEL,HEINENOORDTUNNEL,106.0,886084.0,156.0,3000000.0,10.0,0.0,48.0,0.0,0.0,0.0,0.0,
